date,portfolio_value,spy_value,cash,n_positions,regime
2009-09-21,1484658.612264922,801811.179340376,-1.8189894035458565e-12,15,bull
2009-09-22,1497476.5324226553,806481.206038014,-1.8189894035458565e-12,15,bull
2009-09-23,1477175.054654193,799777.5723053648,-1.8189894035458565e-12,15,bull
2009-09-24,1447909.1112545622,790964.7104339334,-1.8189894035458565e-12,15,bull
2009-09-25,1436966.419866431,786746.6391925392,-1.8189894035458565e-12,15,bull
2009-09-28,1463405.1531017034,800832.032360288,-1.8189894035458565e-12,15,bull
2009-09-29,1474809.877779643,798421.782943868,-1.8189894035458565e-12,15,bull
2009-09-30,1468744.9347387606,795333.3308177637,-9.094947017729282e-13,15,bull
2009-10-01,1418904.4149661302,775599.0720012247,-9.094947017729282e-13,15,bull
2009-10-02,1411016.5913636396,771983.6593729779,-9.094947017729282e-13,15,bull
2009-10-05,1429470.3140563325,783507.714931233,-9.094947017729282e-13,15,bull
2009-10-06,1451104.6108942453,794730.9032263182,-9.094947017729282e-13,15,bull
2009-10-07,1466858.113572092,796915.1364109993,-9.094947017729282e-13,15,bull
2009-10-08,1495308.058772004,803016.419559437,-9.094947017729282e-13,15,bull
2009-10-09,1499692.856428464,807912.2314671119,-9.094947017729282e-13,15,bull
2009-10-12,1500709.2265991815,811075.765646349,-9.094947017729282e-13,15,bull
2009-10-13,1499553.2608744088,809418.4929638106,-9.094947017729282e-13,15,bull
2009-10-14,1539498.867456399,823353.4139963575,-9.094947017729282e-13,15,bull
2009-10-15,1539925.4314843318,826366.2450186908,-9.094947017729282e-13,15,bull
2009-10-16,1523833.4396157917,820190.1878460561,0.0,15,bull
2009-10-19,1543330.6816957956,826968.8266246043,0.0,15,bull
2009-10-20,1518339.8154116808,822600.12923354,0.0,15,bull
2009-10-21,1507658.8568408375,815218.6778273764,0.0,15,bull
2009-10-22,1528082.4001826057,823504.1941604953,0.0,15,bull
2009-10-23,1536093.8354037774,814089.0587120864,0.0,15,bull
2009-10-26,1536185.4351355985,805276.273847889,0.0,15,bull
2009-10-27,1508361.305096948,801585.0861014033,-7.275957614183426e-12,15,bull
2009-10-28,1473888.7404989616,786445.3098859654,-7.275957614183426e-12,15,bull
2009-10-29,1484882.8282736682,803317.5948515427,-7.275957614183426e-12,15,bull
2009-10-30,1456408.4810912572,780042.466409252,-7.275957614183426e-12,15,bull
2009-11-02,1461443.4244999813,785767.184183515,-7.275957614183426e-12,15,bull
2009-11-03,1466463.5885636709,788253.1317109398,-7.275957614183426e-12,15,bull
2009-11-04,1466055.6629667534,790286.6617387171,-7.275957614183426e-12,15,bull
2009-11-05,1490069.0934193828,804824.2413844115,-7.275957614183426e-12,15,bull
2009-11-06,1491688.0801873726,806933.0844870236,-7.275957614183426e-12,15,bull
2009-11-09,1525176.9151954583,825311.9389782357,-7.275957614183426e-12,15,bull
2009-11-10,1525343.6701897436,825462.6421351396,-7.275957614183426e-12,15,bull
2009-11-11,1544078.8717861134,829680.482354832,-7.275957614183426e-12,15,bull
2009-11-12,1536217.6653736397,821244.2628648093,-7.275957614183426e-12,15,bull
2009-11-13,1561461.2499536672,825688.4273451763,-7.275957614183426e-12,15,bull
2009-11-16,1589743.5940530726,837664.900403079,-7.275957614183426e-12,15,bull
2009-11-17,1589012.8098078668,838644.1243904012,-7.275957614183426e-12,15,bull
2009-11-18,1590111.6575003888,838116.7018448546,-3.637978807091713e-12,15,bull
2009-11-19,1563223.9847090354,827194.9968708111,-3.637978807091713e-12,15,bull
2009-11-20,1563044.9824957927,824257.4789233126,-1.8189894035458565e-12,15,bull
2009-11-23,1575885.4168336007,834727.3054483465,0.0,15,bull
2009-11-24,1578439.363489459,836007.5507133065,0.0,14,bull
2009-11-25,1609905.8054006007,838945.145668039,-7.105427357601002e-15,14,bull
2009-11-27,1586791.2198558184,825311.9389782357,-7.105427357601002e-15,14,bull
2009-11-30,1591144.789342667,828098.6767615963,-7.105427357601002e-15,14,bull
2009-12-01,1619918.5720641217,838342.7950838275,-7.105427357601002e-15,14,bull
2009-12-02,1640117.5505361208,837966.1527024187,-7.105427357601002e-15,14,bull
2009-12-03,1634766.020553679,831412.9911049714,-7.105427357601002e-15,14,bull
2009-12-04,1630907.6781479472,836158.3308774444,-7.105427357601002e-15,14,bull
2009-12-07,1634147.9265328199,834877.5465618465,-7.105427357601002e-15,14,bull
2009-12-08,1615257.2585048894,825613.1142703415,-7.105427357601002e-15,14,bull
2009-12-09,1629274.9276108064,828701.6434036797,-7.105427357601002e-15,14,bull
2009-12-10,1637874.7646000457,833371.5160868497,-7.105427357601002e-15,14,bull
2009-12-11,1647277.5373077302,836911.9236691976,-7.105427357601002e-15,14,bull
2009-12-14,1669406.922863254,842636.1023928227,-7.105427357601002e-15,14,bull
2009-12-15,1661031.7436500571,838719.437465236,-7.105427357601002e-15,14,bull
2009-12-16,1662352.2750477667,839999.836744664,-3.552713678800501e-15,14,bull
2009-12-17,1638896.0990728624,829906.7296082727,0.0,14,bull
2009-12-18,1630228.4606402856,834601.629642487,-8.881784197001252e-16,14,bull
2009-12-21,1654112.6970596644,843083.2063933254,-4.440892098500626e-16,14,bull
2009-12-22,1655778.1202160874,846112.593970965,-2.220446049250313e-16,14,bull
2009-12-23,1676334.6247747836,847778.2604420077,-2.220446049250313e-16,14,bull
2009-12-24,1683466.574754308,851792.2625133483,-2.220446049250313e-16,14,bull
2009-12-28,1690193.1378760533,853609.6332353365,-2.220446049250313e-16,14,bull
2009-12-29,1691337.8292681985,852397.924408621,-2.220446049250313e-16,14,bull
2009-12-30,1687602.673519065,852094.9009428998,-2.220446049250313e-16,14,bull
2009-12-31,1664191.5180635643,843916.2706505486,-2.220446049250313e-16,14,bull
2010-01-04,1686117.3152744886,858228.835158546,-2.220446049250313e-16,14,bull
2010-01-05,1702090.7725053364,860500.6255682653,-2.220446049250313e-16,14,bull
2010-01-06,1724023.2214757667,861106.90352141,-2.220446049250313e-16,14,bull
2010-01-07,1727476.2991042563,864741.6449653864,-2.220446049250313e-16,14,bull
2010-01-08,1753878.2019640796,867619.5593137824,-2.220446049250313e-16,14,bull
2010-01-11,1747779.2212222526,868830.883104328,-2.220446049250313e-16,14,bull
2010-01-12,1709157.0396799338,860728.1049374498,-2.220446049250313e-16,14,bull
2010-01-13,1720312.009714428,867998.0498688066,-2.220446049250313e-16,14,bull
2010-01-14,1701769.148699578,870345.8464184668,-2.220446049250313e-16,14,bull
2010-01-15,1683171.7949351426,860576.554700972,-2.220446049250313e-16,14,bull
2010-01-19,1708106.0446882597,871330.0758759978,-2.220446049250313e-16,14,bull
2010-01-20,1668960.5373092566,862469.9315629011,-2.220446049250313e-16,14,bull
2010-01-21,1625997.8308155644,845885.1916090145,-2.220446049250313e-16,14,bull
2010-01-22,1582137.287743789,827028.5842381747,-2.220446049250313e-16,13,bull
2010-01-25,1581141.2566440725,831269.9116642318,-2.220446049250313e-16,13,bull
2010-01-26,1573896.5083535807,827786.2584133291,-2.220446049250313e-16,13,bull
2010-01-27,1592321.1366468924,831723.792301325,-2.220446049250313e-16,13,bull
2010-01-28,1587275.4291522147,822182.5190036527,-2.220446049250313e-16,13,bull
2010-01-29,1572828.7900902156,813246.3685506153,-2.220446049250313e-16,13,bull
2010-02-01,1599971.3553856914,825893.189580336,-2.220446049250313e-16,13,bull
2010-02-02,1614761.381386472,835889.1905946753,-2.220446049250313e-16,13,bull
2010-02-03,1617974.293894117,831723.792301325,-2.220446049250313e-16,13,bull
2010-02-04,1546430.7373833777,806052.1987374972,-2.220446049250313e-16,13,bull
2010-02-05,1561578.4965089238,807718.0962302418,-2.220446049250313e-16,13,bull
2010-02-08,1543840.8151222519,801887.1854803169,-3.637978807091713e-12,12,bull
2010-02-09,1577172.3483963218,811958.884605661,-4.547473508864641e-13,12,bull
2010-02-10,1570893.8053935827,810368.5312094534,0.0,12,bull
2010-02-11,1613011.8852475851,818850.4929964616,-1.1368683772161603e-13,12,bull
2010-02-12,1620141.7861643187,818168.8249612481,-5.684341886080802e-14,12,bull
2010-02-16,1659399.4745356708,831042.3552878133,-2.842170943040401e-14,12,bull
2010-02-17,1659945.6612926163,834980.2742119792,-1.4210854715202004e-14,12,bull
2010-02-18,1682540.153531222,839902.9616443139,-1.8189894035458565e-12,12,bull
2010-02-19,1674834.7584717714,841644.7112625313,-3.552713678800501e-15,13,bull
2010-02-22,1669013.144047699,841796.107484541,0.0,13,bull
2010-02-23,1642268.4629330444,831572.4730865493,-8.881784197001252e-16,13,bull
2010-02-24,1658991.5973298675,839221.1395946324,-2.2737367544323206e-13,12,bull
2010-02-25,1659736.602609341,838085.3599006237,-4.440892098500626e-16,12,bull
2010-02-26,1670523.439828224,838615.4776993596,-4.440892098500626e-16,12,bull
2010-03-01,1697561.4748333308,847323.9947687446,-3.637978807091713e-12,14,bull
2010-03-02,1695583.6055677244,849671.8683256387,-1.4551915228366852e-11,14,bull
2010-03-03,1689983.9651581035,850428.8494356872,0.0,14,bull
2010-03-04,1698268.2032452004,853003.8173255958,0.0,14,bull
2010-03-05,1709059.7016196405,865195.9106386495,-3.637978807091713e-12,13,bull
2010-03-08,1711100.8682613166,865347.0758389572,-3.637978807091713e-12,13,bull
2010-03-09,1710747.3824827902,866786.1870276232,-3.637978807091713e-12,13,bull
2010-03-10,1725917.7268539986,870648.5618552521,-3.637978807091713e-12,13,bull
2010-03-11,1732084.3323415369,874283.3803064626,-4.547473508864641e-13,13,bull
2010-03-12,1726983.911717499,874359.1554247015,-4.547473508864641e-13,13,bull
2010-03-15,1728984.597800088,874586.095743248,-4.547473508864641e-13,13,bull
2010-03-16,1734624.5774178864,881553.5562595215,-4.547473508864641e-13,13,bull
2010-03-17,1741411.1910485001,886778.1890563017,-2.2737367544323206e-13,13,bull
2010-03-18,1746399.4168850563,886323.9233830387,-1.1368683772161603e-13,13,bull
2010-03-19,1734191.2186346678,881837.7129529171,0.0,13,bull
2010-03-22,1742046.216785767,886552.326839031,0.0,13,bull
2010-03-23,1753499.3921415836,892787.6795818323,0.0,13,bull
2010-03-24,1744710.0438582043,888453.4044243583,0.0,13,bull
2010-03-25,1745708.7128141103,887008.5176931436,-9.094947017729282e-13,13,bull
2010-03-26,1760907.456588355,886476.4747135581,-4.547473508864641e-13,13,bull
2010-03-29,1770114.6706974823,892102.9312572594,-2.2737367544323206e-13,13,bull
2010-03-30,1771836.6064512513,892711.7504491254,0.0,13,bull
2010-03-31,1758924.2700052115,889669.8876995806,-5.684341886080802e-14,13,bull
2010-04-01,1765196.8812858954,895753.1511552664,-2.842170943040401e-14,13,bull
2010-04-05,1772505.856120088,903053.2829223445,-2.842170943040401e-14,13,bull
2010-04-06,1771808.9714589897,905182.455934728,-2.842170943040401e-14,13,bull
2010-04-07,1778600.29104794,900011.8052089695,-2.842170943040401e-14,13,bull
2010-04-08,1782547.5178917248,903129.1350478173,-2.842170943040401e-14,13,bull
2010-04-09,1791689.1079915082,909060.3862236214,-2.842170943040401e-14,13,bull
2010-04-12,1794977.5775121155,910504.6568969643,-2.842170943040401e-14,13,bull
2010-04-13,1788910.8397965308,911189.4052215371,-2.842170943040401e-14,13,bull
2010-04-14,1821562.5582392567,921530.8606875221,-2.842170943040401e-14,13,bull
2010-04-15,1842628.178927742,922290.8450796959,-2.842170943040401e-14,13,bull
2010-04-16,1804642.2620049862,907615.4224851729,-2.842170943040401e-14,13,bull
2010-04-19,1792743.7052275164,911037.2389271876,-2.842170943040401e-14,13,bull
2010-04-20,1809529.1680505737,919173.7462625501,-2.842170943040401e-14,13,bull
2010-04-21,1802391.5874795434,917500.6100898113,-2.842170943040401e-14,13,bull
2010-04-22,1815789.6120775621,920238.140250657,-1.4210854715202004e-14,13,bull
2010-04-23,1814536.1629578674,926245.397566402,-1.4210854715202004e-14,13,bull
2010-04-26,1814520.4099118125,922747.4209699786,-1.4210854715202004e-14,13,bull
2010-04-27,1771101.0226687186,900923.878888259,-1.4210854715202004e-14,13,bull
2010-04-28,1779898.5536343232,907767.5117722884,-7.105427357601002e-15,13,bull
2010-04-29,1831956.1539931903,919021.5799682006,-7.105427357601002e-15,13,bull
2010-04-30,1797237.6877367513,903433.2366148144,-3.552713678800501e-15,13,bull
2010-05-03,1821167.850950035,915143.6496793072,-3.552713678800501e-15,13,bull
2010-05-04,1773095.5450999308,893624.2091645848,-1.7763568394002505e-15,13,bull
2010-05-05,1749974.8016300357,888301.1611227747,-8.881784197001252e-16,13,bull
2010-05-06,1677120.2743198602,858797.995624911,-8.881784197001252e-16,13,bull
2010-05-07,1650341.5358769544,846023.1115650773,-8.881784197001252e-16,13,bull
2010-05-10,1718902.724107718,883282.4456696638,-8.881784197001252e-16,13,bull
2010-05-11,1685786.8544525858,880773.3959720442,-8.881784197001252e-16,13,bull
2010-05-12,1710872.4081145453,893091.9351632973,-8.881784197001252e-16,13,bull
2010-05-13,1682769.4037239046,881989.8792472667,-8.881784197001252e-16,13,bull
2010-05-14,1654619.3989965608,866021.3511797085,-4.440892098500626e-16,13,bull
2010-05-17,1642474.8813964569,866477.6190410551,-4.440892098500626e-16,13,bull
2010-05-18,1618878.7208810428,854691.2768438555,-4.440892098500626e-16,13,bull
2010-05-19,1613998.7159974203,849824.804692328,-4.440892098500626e-16,13,bull
2010-05-20,1566280.0467189443,817735.8132845642,-4.440892098500626e-16,13,bull
2010-05-21,1603078.4317535865,829674.1677616454,-2.220446049250313e-16,13,bull
2010-05-24,1585268.6471974154,819028.6877358973,-2.220446049250313e-16,13,bull
2010-05-25,1600923.2011297592,819865.1403114158,-2.220446049250313e-16,13,bear
2010-05-26,1583312.9738603525,814922.3539910116,0.0,13,bear
2010-05-27,1633345.6365347074,842220.8793871888,0.0,13,bear
2010-05-28,1608010.761185784,831651.4825086154,0.0,13,bear
2010-06-01,1573843.7806513414,817659.8841518573,0.0,13,bear
2010-06-02,1614662.3064219053,838951.3832539915,0.0,13,bear
2010-06-03,1614113.6554598012,841840.463651315,0.0,13,bear
2010-06-04,1554433.59032209,812261.0609918085,0.0,13,bear
2010-06-07,1526507.1008864304,802147.7779601138,0.0,13,bear
2010-06-08,1537341.843018899,810740.3991423551,0.0,13,bear
2010-06-09,1535911.160167417,806405.969970413,0.0,13,bear
2010-06-10,1584216.5507903136,829978.5003503445,0.0,13,bear
2010-06-11,1597185.6524429019,834008.5969335873,0.0,13,bear
2010-06-14,1595404.4882439545,832715.8764967222,0.0,13,bear
2010-06-15,1645235.7212410732,851649.4911015446,0.0,13,bear
2010-06-16,1655780.2076763231,851345.8515779515,0.0,13,bear
2010-06-17,1653608.8737454803,852714.4241402893,0.0,13,bear
2010-06-18,1650174.6634754962,853639.0499987178,0.0,13,bear
2010-06-21,1638356.049932461,851194.0703197718,0.0,13,bear
2010-06-22,1612286.2613552504,837136.2457417888,0.0,13,bear
2010-06-23,1616473.277464398,834538.3296961533,0.0,13,bear
2010-06-24,1589702.3506523662,820709.7556537364,0.0,13,bear
2010-06-25,1609582.9834136644,824147.6666076535,0.0,13,bear
2010-06-28,1592337.984038879,821549.827569252,0.0,13,bear
2010-06-29,1542142.6910108528,796184.3377605049,0.0,13,bear
2010-06-30,1530414.180307856,788620.8412532065,0.0,13,bear
2010-07-01,1544676.5709369052,785106.4621159447,0.0,13,bear
2010-07-02,1543591.6032699237,780828.094210342,0.0,13,bear
2010-07-06,1546613.8879485426,785946.9190676303,0.0,13,bear
2010-07-07,1594692.753836378,810701.2024602579,0.0,13,bear
2010-07-08,1622375.3893526788,818723.2000386885,0.0,13,bear
2010-07-09,1637871.2158296946,824835.5722288196,0.0,13,bear
2010-07-12,1634010.1328707915,825370.2334543605,0.0,13,bear
2010-07-13,1669451.8825016506,837823.9973484869,0.0,13,bear
2010-07-14,1673898.1720175918,837747.3751506743,0.0,13,bear
2010-07-15,1681389.13209159,837976.5486790064,0.0,13,bear
2010-07-16,1643971.1923687689,814903.1791897499,0.0,13,bear
2010-07-19,1653166.3382828827,819716.3623353614,0.0,13,bear
2010-07-20,1682527.7622012945,828808.0674010436,0.0,13,bear
2010-07-21,1664356.813857048,818035.9104753942,0.0,13,bear
2010-07-22,1701944.1677358747,836295.5577684012,0.0,13,bear
2010-07-23,1717379.864181857,843553.9516146608,0.0,13,bear
2010-07-26,1735294.5970876156,852340.0149686661,0.0,13,bear
2010-07-27,1711469.7593039481,852263.7007997894,0.0,13,normal
2010-07-28,1720836.5091550008,846762.7660474797,0.0,13,normal
2010-07-29,1724667.9225229116,842637.0264796305,0.0,13,normal
2010-07-30,1715387.7362453581,842484.552156345,0.0,13,normal
2010-08-02,1739071.3723456697,861508.188217693,0.0,13,normal
2010-08-03,1728607.3632838621,857382.6026643116,0.0,13,normal
2010-08-04,1787144.3556913408,863112.3259087836,0.0,13,normal
2010-08-05,1792137.2921997197,862195.8628171572,2.088097429759528e-53,13,normal
2010-08-06,1788307.3010747314,858681.4836798954,2.088097429759528e-53,13,normal
2010-08-09,1791928.0566033078,863265.4162899408,2.088097429759528e-53,13,normal
2010-08-10,1777328.3001458712,858604.7844748488,2.088097429759528e-53,13,normal
2010-08-11,1743947.1602081456,835073.5299723321,2.088097429759528e-53,13,normal
2010-08-12,1750860.2303147074,829954.3200788739,2.088097429759528e-53,13,normal
2010-08-13,1746204.2596169896,827509.4174071618,1.2868893973670072e-85,14,normal
2010-08-16,1748499.6200562352,827127.6155410763,1.2868893973670072e-85,14,normal
2010-08-17,1778104.755463838,837288.7970723081,0.0,13,normal
2010-08-18,1779392.5735644703,838816.7746089901,0.0,13,normal
2010-08-19,1760388.9300496385,824224.2888054661,0.0,13,normal
2010-08-20,1770019.1823720064,821549.827569252,2.897817305224548e-70,12,normal
2010-08-23,1768063.791607997,818417.4043125437,2.897817305224548e-70,12,normal
2010-08-24,1741712.5149373699,806269.6671662639,2.897817305224548e-70,12,normal
2010-08-25,1747448.0992680844,809402.0904229722,0.0,12,normal
2010-08-26,1739681.2027144162,803977.9318829431,7.24454326306137e-71,11,normal
2010-08-27,1772155.398839236,816431.2337336658,0.0,11,normal
2010-08-30,1740906.9416215825,804588.9072773608,0.0,11,normal
2010-08-31,1743838.766080615,804588.9072773608,0.0,11,normal
2010-09-01,1791333.5416152002,828655.5160705241,0.0,11,normal
2010-09-02,1820305.6452375723,836372.1029589799,0.0,11,normal
2010-09-03,1840957.9069057298,847221.1901113779,0.0,11,normal
2010-09-07,1819174.5247913934,837670.8299600957,0.0,11,normal
2010-09-08,1848658.4265067768,843553.9516146608,0.0,11,normal
2010-09-09,1846375.342011988,847450.6716686459,0.0,11,normal
2010-09-10,1863977.3631485624,851729.1935887166,0.0,11,normal
2010-09-13,1890997.2374088382,861202.6235132503,0.0,11,normal
2010-09-14,1901678.8233827506,860667.8852804754,0.0,11,normal
2010-09-15,1900326.3585365755,863953.0908894051,0.0,11,normal
2010-09-16,1911492.5068534699,863723.686339371,0.0,11,normal
2010-09-17,1917866.8081096215,864046.5776714599,0.0,11,normal
2010-09-20,1945014.0548927293,877258.3237696766,0.0,11,normal
2010-09-21,1928794.8312357143,875491.315778713,2.0194839173657902e-28,11,normal
2010-09-22,1931198.0222060108,871189.6916884475,2.0194839173657902e-28,11,normal
